time,event,node,packet,noise
13.469291,COLLISION,5,,
13.473164,RX,0,218,0.395000
13.477159,COLLISION,8,,
13.481889,COLLISION,9,,
13.485297,COLLISION,1,,
13.487629,COLLISION,9,,
13.487662,COLLISION,0,,
13.487662,COLLISION,4,,
13.489304,RX,6,168,0.000000
13.489466,COLLISION,2,,
13.490851,COLLISION,3,,
13.491648,COLLISION,3,,
13.493164,COLLISION,0,,
13.495317,TX,7,200,0.790000
13.495876,COLLISION,2,,
13.497172,RX,7,219,0.395000
13.499683,COLLISION,4,,
13.506346,COLLISION,1,,
13.508183,COLLISION,8,,
13.509304,COLLISION,2,,
13.514246,COLLISION,7,,
13.518400,COLLISION,6,,
13.519063,COLLISION,8,,
13.521902,TX,4,162,0.790000
13.523291,COLLISION,9,,
13.531159,COLLISION,8,,
13.535598,COLLISION,3,,
13.535889,COLLISION,9,,
13.539297,COLLISION,1,,
13.541629,COLLISION,9,,
13.543304,RX,6,197,0.395000
13.544851,COLLISION,3,,
13.545648,COLLISION,3,,
13.553683,COLLISION,4,,
13.563304,COLLISION,2,,
13.563304,COLLISION,6,,
13.572400,COLLISION,6,,
13.572569,COLLISION,0,,
13.573063,COLLISION,8,,
13.575902,TX,4,201,0.395000
13.581099,COLLISION,5,,
13.589889,COLLISION,9,,
13.593297,COLLISION,1,,
13.595629,COLLISION,9,,
13.595662,COLLISION,0,,
13.595662,COLLISION,4,,
13.599648,COLLISION,3,,
13.603876,COLLISION,2,,
13.607683,COLLISION,4,,
13.611291,RX,5,197,0.395000
13.614346,COLLISION,1,,
13.616183,COLLISION,8,,
13.626569,COLLISION,0,,
13.629902,TX,4,202,0.790000
13.631291,COLLISION,5,,
13.631291,COLLISION,9,,
13.635099,COLLISION,5,,
13.643889,COLLISION,9,,
13.653648,COLLISION,3,,
13.656246,RX,7,160,0.000000
13.680569,COLLISION,0,,
13.683902,TX,4,203,0.000000
13.710246,RX,7,161,0.000000
13.714400,RX,6,160,0.000000
13.734569,COLLISION,0,,
13.737662,RX,4,200,0.000000
13.737902,TX,4,204,0.000000
13.745876,RX,2,162,0.000000
13.756346,RX,1,161,0.000000
13.758183,RX,8,201,0.000000
13.764246,RX,7,162,0.000000
13.768400,RX,6,161,0.000000
13.777099,RX,5,160,0.000000
13.785889,RX,9,202,0.000000
13.791902,TX,4,205,0.000000
13.795648,RX,3,202,0.000000
13.799876,RX,2,201,0.000000
13.810346,RX,1,162,0.000000
13.812183,RX,8,202,0.000000
13.818246,RX,7,201,0.000000
13.822400,RX,6,162,0.000000
13.831099,RX,5,161,0.000000
13.839889,RX,9,203,0.000000
13.849648,RX,3,203,0.000000
13.853876,RX,2,202,0.000000
13.864346,RX,1,201,0.000000
13.866183,RX,8,203,0.000000
13.872246,RX,7,202,0.000000
13.876400,RX,6,201,0.000000
13.876569,RX,0,162,0.000000
13.885099,RX,5,162,0.000000
13.893889,RX,9,204,0.000000
13.903648,RX,3,204,0.000000
13.907876,RX,2,203,0.000000
13.918346,RX,1,202,0.000000
13.920183,RX,8,204,0.000000
13.926246,RX,7,203,0.000000
13.930400,RX,6,202,0.000000
13.930569,RX,0,201,0.000000
13.939099,RX,5,201,0.000000
13.947889,RX,9,205,0.000000
13.957648,RX,3,205,0.000000
13.961876,RX,2,204,0.000000
13.972346,RX,1,203,0.000000
13.974183,RX,8,205,0.000000
13.980246,RX,7,204,0.000000
13.984400,RX,6,203,0.000000
13.984569,RX,0,202,0.000000
13.993099,RX,5,202,0.000000
14.015876,RX,2,205,0.000000
14.026346,RX,1,204,0.000000
14.034246,RX,7,205,0.000000
14.038400,RX,6,204,0.000000
14.038569,RX,0,203,0.000000
14.047099,RX,5,203,0.000000
14.080346,RX,1,205,0.000000
14.092400,RX,6,205,0.000000
14.092569,RX,0,204,0.000000
14.101099,RX,5,204,0.000000
14.108313,TX,3,225,0.000000
14.123064,TX,9,151,0.000000
14.146569,RX,0,205,0.000000
14.155099,RX,5,205,0.000000
14.162313,TX,3,226,0.000000
14.171779,TX,7,228,0.000000
14.177064,TX,9,164,0.000000
14.191051,COLLISION,4,,
14.191051,COLLISION,8,,
14.225779,TX,7,229,0.000000
14.231064,TX,9,165,0.000000
14.239766,COLLISION,2,,
14.240059,COLLISION,4,,
14.240059,COLLISION,8,,
14.245051,COLLISION,4,,
14.245051,COLLISION,8,,
14.249525,COLLISION,8,,
14.257980,COLLISION,6,,
14.259038,COLLISION,7,,
14.264300,RX,2,225,0.395000
14.269758,COLLISION,1,,
14.272730,COLLISION,2,,
14.275044,COLLISION,3,,
14.279779,TX,7,230,0.790000
14.285064,TX,9,166,0.395000
14.290594,RX,7,225,0.395000
14.293766,COLLISION,2,,
14.293766,COLLISION,6,,
14.294293,RX,9,225,0.000000
14.298287,COLLISION,1,,
14.303525,COLLISION,8,,
14.309044,RX,3,151,0.395000
14.311980,COLLISION,6,,
14.313038,COLLISION,7,,
14.320060,COLLISION,3,,
14.320812,COLLISION,5,,
14.323508,COLLISION,6,,
14.323758,COLLISION,1,,
14.326123,COLLISION,0,,
14.326123,COLLISION,4,,
14.329044,COLLISION,3,,
14.339064,TX,9,186,0.395000
14.347766,COLLISION,2,,
14.348293,RX,9,226,0.000000
14.353051,COLLISION,4,,
14.353051,COLLISION,8,,
14.357525,COLLISION,8,,
14.361753,COLLISION,5,,
14.366274,COLLISION,0,,
14.374812,COLLISION,5,,
14.377508,COLLISION,6,,
14.377758,COLLISION,1,,
14.380123,COLLISION,0,,
14.380123,COLLISION,4,,
14.380730,COLLISION,2,,
14.383044,COLLISION,3,,
14.387882,COLLISION,1,,
14.389731,COLLISION,5,,
14.393064,TX,9,187,0.395000
14.395753,RX,9,228,0.000000
14.398261,COLLISION,0,,
14.431508,COLLISION,6,,
14.434123,COLLISION,4,,
14.437044,COLLISION,3,,
14.443731,COLLISION,5,,
14.447064,TX,9,188,0.395000
14.449753,RX,9,229,0.000000
14.452261,COLLISION,0,,
14.455038,RX,7,165,0.000000
14.461051,COLLISION,4,,
14.495051,RX,8,186,0.000000
14.497731,COLLISION,5,,
14.501064,TX,9,189,0.395000
14.503753,RX,9,230,0.000000
14.506261,COLLISION,0,,
14.509038,RX,7,166,0.000000
14.522730,RX,2,166,0.000000
14.529882,RX,1,165,0.000000
14.549051,RX,8,187,0.000000
14.555064,TX,9,190,0.000000
14.563038,RX,7,186,0.000000
14.573508,RX,6,166,0.000000
14.576730,RX,2,186,0.000000
14.579044,RX,3,187,0.000000
14.583882,RX,1,166,0.000000
14.603051,RX,4,188,0.000000
14.603051,RX,8,188,0.000000
14.609064,TX,9,221,0.000000
14.617038,RX,7,187,0.000000
14.627508,RX,6,186,0.000000
14.630730,RX,2,187,0.000000
14.633044,RX,3,188,0.000000
14.637882,RX,1,186,0.000000
14.639731,RX,5,166,0.000000
14.648261,RX,0,166,0.000000
14.657051,RX,4,189,0.000000
14.657051,RX,8,189,0.000000
14.663064,TX,9,222,0.000000
14.671038,RX,7,188,0.000000
14.681508,RX,6,187,0.000000
14.684730,RX,2,188,0.000000
14.687044,RX,3,189,0.000000
14.691882,RX,1,187,0.000000
14.693731,RX,5,186,0.000000
14.702261,RX,0,186,0.000000
14.711051,RX,4,190,0.000000
14.711051,RX,8,190,0.000000
14.725038,RX,7,189,0.000000
14.735508,RX,6,188,0.000000
14.738730,RX,2,189,0.000000
14.741044,RX,3,190,0.000000
14.745882,RX,1,188,0.000000
14.747731,RX,5,187,0.000000
14.756261,RX,0,187,0.000000
14.765051,RX,4,221,0.000000
14.765051,RX,8,221,0.000000
14.779038,RX,7,190,0.000000
14.789508,RX,6,189,0.000000
14.792730,RX,2,190,0.000000
14.795044,RX,3,221,0.000000
14.799882,RX,1,189,0.000000
14.801731,RX,5,188,0.000000
14.810261,RX,0,188,0.000000
14.819051,RX,4,222,0.000000
14.819051,RX,8,222,0.000000
14.833038,RX,7,221,0.000000
14.843508,RX,6,190,0.000000
14.846730,RX,2,221,0.000000
14.849044,RX,3,222,0.000000
14.853882,RX,1,190,0.000000
14.855731,RX,5,189,0.000000
14.864261,RX,0,189,0.000000
14.877630,TX,0,213,0.395000
14.887038,RX,7,222,0.000000
14.897508,RX,6,221,0.000000
14.900730,RX,2,222,0.000000
14.907882,RX,1,221,0.000000
14.909731,RX,5,190,0.000000
14.918261,RX,0,190,0.000000
14.931630,TX,0,223,0.395000
14.945616,COLLISION,5,,
14.951508,RX,6,222,0.000000
14.961882,RX,1,222,0.000000
14.963731,RX,5,221,0.395000
14.972261,RX,0,221,0.000000
14.985630,TX,0,227,0.395000
14.999616,COLLISION,5,,
15.007195,TX,2,180,0.000000
15.026261,RX,0,222,0.000000
15.033616,RX,1,213,0.000000
15.061195,TX,2,182,0.395000
15.063609,RX,6,213,0.000000
15.075182,COLLISION,1,,
15.075182,COLLISION,7,,
15.081590,COLLISION,3,,
15.085974,COLLISION,7,,
15.087616,RX,1,223,0.395000
15.101476,COLLISION,6,,
15.101603,RX,2,213,0.000000
15.105175,COLLISION,8,,
15.115195,TX,2,191,0.395000
15.117609,RX,6,223,0.395000
15.129182,COLLISION,1,,
15.129182,COLLISION,3,,
15.135590,COLLISION,3,,
15.139974,COLLISION,7,,
15.141616,RX,5,227,0.000000
15.142448,COLLISION,8,,
15.144296,COLLISION,4,,
15.155476,COLLISION,6,,
15.155603,RX,2,223,0.000000
15.156861,COLLISION,9,,
15.159175,COLLISION,8,,
15.169195,TX,2,192,0.395000
15.183182,COLLISION,7,,
15.189590,COLLISION,3,,
15.197169,COLLISION,4,,
15.198296,COLLISION,4,,
15.206826,COLLISION,9,,
15.209603,RX,2,227,0.000000
15.210862,COLLISION,9,,
15.213175,COLLISION,8,,
15.223195,TX,2,212,0.000000
15.231169,RX,0,180,0.000000
15.237182,COLLISION,3,,
15.244862,RX,5,180,0.000000
15.252296,COLLISION,4,,
15.264862,COLLISION,9,,
15.267175,COLLISION,8,,
15.271182,RX,1,191,0.000000
15.277195,TX,2,231,0.000000
15.285169,RX,0,182,0.000000
15.297476,RX,6,191,0.000000
15.298861,RX,5,182,0.000000
15.305169,COLLISION,4,,
15.318862,COLLISION,9,,
15.325182,RX,1,192,0.000000
15.325182,RX,7,192,0.000000
15.331195,TX,2,240,0.000000
15.339169,RX,0,191,0.000000
15.351476,RX,6,192,0.000000
15.352861,RX,5,191,0.000000
15.379182,RX,1,212,0.000000
15.379182,RX,3,212,0.000000
15.379182,RX,7,212,0.000000
15.385195,TX,2,245,0.000000
15.393169,RX,0,192,0.000000
15.405476,RX,6,212,0.000000
15.406418,TX,4,232,0.395000
15.406861,RX,5,192,0.000000
15.409175,RX,8,212,0.000000
15.433182,RX,1,231,0.000000
15.433182,RX,3,231,0.000000
15.433182,RX,7,231,0.000000
15.447169,RX,0,212,0.000000
15.447169,RX,4,212,0.000000
15.459476,RX,6,231,0.000000
15.460418,TX,4,234,0.395000
15.460862,RX,5,212,0.000000
15.460862,RX,9,212,0.000000
15.463175,RX,8,231,0.000000
15.480861,COLLISION,9,,
15.484164,COLLISION,3,,
15.487182,RX,1,240,0.000000
15.487182,RX,3,240,0.395000
15.487182,RX,7,240,0.000000
15.500699,COLLISION,8,,
15.501169,RX,0,231,0.000000
15.501169,RX,4,231,0.000000
15.513476,RX,6,240,0.000000
15.514418,TX,4,241,0.395000
15.514862,RX,5,231,0.000000
15.514862,RX,9,231,0.395000
15.517175,RX,8,240,0.395000
15.528405,COLLISION,9,,
15.534861,COLLISION,9,,
15.538164,COLLISION,3,,
15.538765,TX,6,242,0.395000
15.541182,RX,1,245,0.000000
15.541182,RX,7,245,0.000000
15.554699,COLLISION,8,,
15.555169,RX,0,240,0.000000
15.555169,RX,4,240,0.000000
15.567476,RX,6,245,0.000000
15.568418,TX,4,243,0.395000
15.568862,RX,5,240,0.000000
15.606862,COLLISION,1,,
15.609169,RX,0,245,0.000000
15.609169,RX,4,245,0.000000
15.614762,COLLISION,7,,
15.622418,TX,4,244,0.000000
15.622862,RX,5,245,0.000000
15.630392,RX,2,232,0.000000
15.633046,COLLISION,2,,
15.648762,RX,7,232,0.395000
15.650392,COLLISION,2,,
15.660862,COLLISION,1,,
15.668762,COLLISION,7,,
15.670405,RX,9,241,0.000000
15.673084,COLLISION,0,,
15.674739,COLLISION,8,,
15.676418,TX,4,250,0.000000
15.680164,RX,3,241,0.000000
15.688431,COLLISION,3,,
15.694752,RX,5,242,0.000000
15.696699,RX,8,241,0.395000
15.700164,COLLISION,3,,
15.706916,RX,6,232,0.000000
15.716699,COLLISION,8,,
15.724405,RX,9,243,0.000000
15.744405,COLLISION,9,,
15.760916,RX,6,234,0.000000
15.769615,RX,5,232,0.000000
15.778405,RX,9,244,0.395000
15.792392,RX,2,243,0.000000
15.802862,RX,1,241,0.000000
15.810762,RX,7,243,0.000000
15.814916,RX,6,241,0.000000
15.815084,RX,0,234,0.000000
15.823615,RX,5,234,0.000000
15.839263,RX,4,242,0.000000
15.842164,RX,3,250,0.000000
15.846392,RX,2,244,0.000000
15.856862,RX,1,243,0.000000
15.858699,RX,8,250,0.000000
15.864762,RX,7,244,0.000000
15.868916,RX,6,243,0.000000
15.869084,RX,0,241,0.000000
15.877615,RX,5,241,0.000000
15.900392,RX,2,250,0.000000
15.910862,RX,1,244,0.000000
15.918762,RX,7,250,0.000000
15.922916,RX,6,244,0.000000
15.923084,RX,0,243,0.000000
15.931615,RX,5,243,0.000000
15.960992,TX,1,235,0.395000
15.964862,RX,1,250,0.000000
15.976916,RX,6,250,0.000000
15.977084,RX,0,244,0.000000
15.982499,TX,2,271,0.000000
15.985615,RX,5,244,0.000000
16.014992,TX,1,251,0.000000
16.031084,RX,0,250,0.000000
16.039615,RX,5,250,0.000000
16.058972,COLLISION,7,,
16.082979,COLLISION,6,,
16.110659,COLLISION,8,,
16.112972,COLLISION,7,,
16.116979,RX,0,235,0.000000
16.116979,RX,2,235,0.000000
16.116979,RX,6,235,0.395000
16.118473,COLLISION,0,,
16.132166,COLLISION,5,,
16.138486,RX,1,271,0.000000
16.138486,RX,3,271,0.000000
16.143273,RX,5,235,0.395000
16.161436,COLLISION,4,,
16.164659,COLLISION,8,,
16.170979,RX,2,251,0.000000
16.171811,COLLISION,9,,
16.184966,RX,3,235,0.000000
16.238966,RX,3,251,0.000000
16.303436,RX,4,251,0.000000
16.313811,RX,9,251,0.000000
16.319250,TX,1,275,0.000000
16.320957,TX,6,261,0.000000
16.374957,TX,6,265,0.000000
16.413531,COLLISION,5,,
16.415238,COLLISION,2,,
16.417230,COLLISION,7,,
16.418937,COLLISION,0,,
16.428957,TX,6,267,0.000000
16.442944,COLLISION,5,,
16.442944,COLLISION,7,,
16.468917,COLLISION,8,,
16.469238,COLLISION,2,,
16.470623,COLLISION,3,,
16.472937,COLLISION,0,,
16.475237,RX,6,275,0.000000
16.476944,RX,1,261,0.000000
16.482957,TX,6,269,0.000000
16.510931,COLLISION,8,,
16.524623,COLLISION,3,,
16.530069,COLLISION,9,,
16.530944,RX,1,265,0.000000
16.533455,COLLISION,4,,
16.536957,TX,6,270,0.000000
16.544774,TX,7,260,0.395000
16.575401,COLLISION,9,,
16.584944,RX,1,267,0.000000
16.584944,RX,5,267,0.000000
16.584944,RX,7,267,0.000000
16.587455,COLLISION,4,,
16.598774,TX,7,274,0.395000
16.611238,RX,2,267,0.000000
16.612761,COLLISION,2,,
16.614937,RX,0,267,0.000000
16.622520,COLLISION,8,,
16.631238,COLLISION,2,,
16.638944,RX,1,269,0.000000
16.638944,RX,5,269,0.000000
16.638944,RX,7,269,0.000000
16.639055,COLLISION,3,,
16.642754,COLLISION,1,,
16.652774,TX,7,277,0.395000
16.652931,RX,8,267,0.395000
16.666623,RX,3,267,0.395000
16.668937,RX,0,269,0.000000
16.672931,COLLISION,8,,
16.676520,COLLISION,8,,
16.683401,COLLISION,9,,
16.686623,COLLISION,3,,
16.692944,RX,5,270,0.000000
16.692944,RX,7,270,0.000000
16.693055,COLLISION,3,,
16.699119,COLLISION,4,,
16.700761,RX,6,260,0.000000
16.717401,RX,9,267,0.395000
16.722937,RX,0,270,0.000000
16.729455,RX,4,267,0.395000
16.734748,COLLISION,9,,
16.737401,COLLISION,9,,
16.749455,COLLISION,4,,
16.753119,COLLISION,4,,
16.754761,RX,2,274,0.000000
16.754761,RX,6,274,0.000000
16.768748,RX,5,260,0.000000
16.784754,RX,1,274,0.000000
16.787119,RX,0,260,0.000000
16.803229,TX,0,284,0.395000
16.808761,RX,2,277,0.000000
16.808761,RX,6,277,0.000000
16.818520,RX,8,277,0.000000
16.822748,RX,5,274,0.000000
16.835055,RX,3,277,0.000000
16.838754,RX,1,277,0.000000
16.841119,RX,0,274,0.000000
16.876748,RX,5,277,0.000000
16.876748,RX,9,277,0.000000
16.895119,RX,0,277,0.000000
16.895119,RX,4,277,0.000000
16.929449,TX,9,252,0.000000
16.959216,RX,1,284,0.000000
16.959216,RX,5,284,0.000000
16.983449,TX,9,253,0.000000
16.989209,RX,6,284,0.000000
17.003376,TX,0,289,0.000000
17.014048,COLLISION,8,,
17.027203,RX,2,284,0.000000
17.027429,COLLISION,3,,
17.037449,TX,9,262,0.000000
17.045574,RX,7,284,0.000000
17.051436,COLLISION,8,,
17.069896,COLLISION,4,,
17.081429,COLLISION,3,,
17.085436,RX,4,252,0.395000
17.091449,TX,9,263,0.000000
17.105436,COLLISION,4,,
17.129893,COLLISION,6,,
17.139350,COLLISION,2,,
17.145449,TX,9,264,0.395000
17.153423,RX,7,252,0.000000
17.157721,COLLISION,7,,
17.159363,RX,1,289,0.000000
17.159363,RX,5,289,0.000000
17.166426,RX,9,284,0.000000
17.167116,RX,2,252,0.395000
17.173423,COLLISION,7,,
17.181670,TX,3,246,0.395000
17.183893,COLLISION,6,,
17.187116,COLLISION,2,,
17.193436,RX,8,262,0.000000
17.199449,TX,9,278,0.000000
17.207337,COLLISION,3,,
17.214195,COLLISION,8,,
17.223429,RX,3,262,0.395000
17.228268,RX,1,252,0.000000
17.243429,COLLISION,3,,
17.247436,RX,4,263,0.000000
17.247436,RX,8,263,0.395000
17.249657,COLLISION,2,,
17.253449,TX,9,293,0.000000
17.259416,COLLISION,8,,
17.267436,COLLISION,4,,
17.267436,COLLISION,8,,
17.270043,COLLISION,4,,
17.279650,COLLISION,9,,
17.281423,COLLISION,7,,
17.282268,RX,1,253,0.000000
17.284116,RX,5,252,0.000000
17.292646,RX,0,252,0.000000
17.295116,COLLISION,2,,
17.301436,RX,4,264,0.790000
17.307449,TX,9,294,0.395000
17.315423,RX,7,263,0.395000
17.317644,COLLISION,1,,
17.321436,COLLISION,4,,
17.325893,RX,6,262,0.000000
17.331336,COLLISION,6,,
17.335423,COLLISION,7,,
17.336268,RX,1,262,0.395000
17.338116,RX,5,253,0.000000
17.345893,COLLISION,6,,
17.346646,RX,0,253,0.000000
17.347153,TX,2,295,0.000000
17.356268,COLLISION,1,,
17.385429,RX,3,278,0.000000
17.385631,COLLISION,0,,
17.392116,RX,5,262,0.000000
17.394168,COLLISION,5,,
17.400646,RX,0,262,0.395000
17.401153,TX,2,296,0.395000
17.409436,RX,8,293,0.000000
17.412116,COLLISION,5,,
17.415140,COLLISION,1,,
17.415140,COLLISION,3,,
17.415140,COLLISION,7,,
17.420646,COLLISION,0,,
17.437116,RX,2,278,0.000000
17.439429,RX,3,293,0.395000
17.441434,COLLISION,6,,
17.443423,COLLISION,7,,
17.453893,COLLISION,6,,
17.455153,TX,2,297,0.395000
17.463436,RX,4,294,0.000000
17.463436,RX,8,294,0.000000
17.464268,COLLISION,1,,
17.469140,COLLISION,1,,
17.469140,COLLISION,3,,
17.469140,COLLISION,7,,
17.483127,COLLISION,0,,
17.491116,RX,2,293,0.000000
17.496819,COLLISION,5,,
17.507893,COLLISION,6,,
17.509153,TX,2,298,0.395000
17.520116,COLLISION,5,,
17.523140,COLLISION,1,,
17.528646,COLLISION,0,,
17.533132,RX,8,295,0.000000
17.537127,COLLISION,0,,
17.545116,RX,2,294,0.000000
17.549434,COLLISION,6,,
17.550819,COLLISION,5,,
17.563153,TX,2,299,0.000000
17.571127,RX,4,295,0.000000
17.577140,COLLISION,1,,
17.584819,RX,9,295,0.000000
17.587132,RX,8,296,0.000000
17.591127,COLLISION,0,,
17.604819,COLLISION,5,,
17.611140,RX,3,297,0.000000
17.611140,RX,7,297,0.000000
17.617153,TX,2,300,0.000000
17.625127,RX,4,296,0.000000
17.638819,RX,9,296,0.000000
17.641132,RX,8,297,0.000000
17.645127,COLLISION,0,,
17.658819,COLLISION,5,,
17.665140,RX,3,298,0.000000
17.665140,RX,7,298,0.000000
17.671153,TX,2,301,0.000000
17.679127,RX,4,297,0.000000
17.691434,RX,6,298,0.000000
17.692819,RX,9,297,0.000000
17.695132,RX,8,298,0.000000
17.719140,RX,1,299,0.000000
17.719140,RX,3,299,0.000000
17.719140,RX,7,299,0.000000
17.725153,TX,2,302,0.000000
17.733127,RX,4,298,0.000000
17.745434,RX,6,299,0.000000
17.746819,RX,9,298,0.000000
17.749132,RX,8,299,0.000000
17.773140,RX,1,300,0.000000
17.773140,RX,3,300,0.000000
17.773140,RX,7,300,0.000000
17.787127,RX,0,299,0.000000
17.787127,RX,4,299,0.000000
17.799434,RX,6,300,0.000000
17.800819,RX,5,299,0.000000
17.800819,RX,9,299,0.000000
17.803132,RX,8,300,0.000000
17.827140,RX,1,301,0.000000
17.827140,RX,3,301,0.000000
17.827140,RX,7,301,0.000000
17.841127,RX,0,300,0.000000
17.841127,RX,4,300,0.000000
17.853434,RX,6,301,0.000000
17.854819,RX,5,300,0.000000
17.854819,RX,9,300,0.000000
17.857132,RX,8,301,0.000000
17.881140,RX,1,302,0.000000
17.881140,RX,3,302,0.000000
17.881140,RX,7,302,0.000000
17.895127,RX,0,301,0.000000
17.895127,RX,4,301,0.000000
17.907434,RX,6,302,0.000000
17.908819,RX,5,301,0.000000
17.908819,RX,9,301,0.000000
17.911132,RX,8,302,0.000000
17.949127,RX,0,302,0.000000
17.949127,RX,4,302,0.000000
17.962819,RX,5,302,0.000000
17.962819,RX,9,302,0.000000
17.988874,TX,4,279,0.000000
18.042874,TX,4,307,0.000000
18.057321,TX,6,281,0.000000
18.096874,TX,4,308,0.000000
18.111321,TX,6,282,0.000000
18.143218,COLLISION,7,,
18.144861,RX,9,279,0.000000
18.151602,COLLISION,2,,
18.154620,RX,3,279,0.000000
18.165321,TX,6,287,0.000000
18.171155,RX,8,279,0.000000
18.178847,COLLISION,2,,
18.179308,COLLISION,7,,
18.189318,COLLISION,1,,
18.193295,COLLISION,8,,
18.197218,COLLISION,7,,
18.198861,RX,9,307,0.000000
18.205602,COLLISION,2,,
18.206987,COLLISION,3,,
18.208620,RX,3,307,0.395000
18.213308,RX,1,281,0.395000
18.213308,RX,5,281,0.000000
18.219321,TX,6,288,0.000000
18.225155,RX,8,307,0.395000
18.233308,COLLISION,1,,
18.243300,RX,0,281,0.000000
18.243318,COLLISION,1,,
18.247295,COLLISION,8,,
18.251218,COLLISION,7,,
18.252861,RX,9,308,0.000000
18.259602,COLLISION,2,,
18.260987,COLLISION,3,,
18.263300,COLLISION,0,,
18.264071,COLLISION,5,,
18.267308,RX,5,282,0.395000
18.273321,TX,6,290,0.395000
18.287308,COLLISION,5,,
18.287308,COLLISION,7,,
18.289372,RX,6,279,0.000000
18.297300,RX,0,282,0.395000
18.297318,COLLISION,1,,
18.309540,COLLISION,0,,
18.313602,COLLISION,2,,
18.317300,COLLISION,0,,
18.318071,COLLISION,5,,
18.327321,TX,6,291,0.395000
18.341308,COLLISION,1,,
18.343372,RX,6,307,0.000000
18.345765,RX,9,281,0.000000
18.357819,RX,4,281,0.000000
18.371300,COLLISION,0,,
18.372071,COLLISION,5,,
18.381321,TX,6,305,0.395000
18.389295,RX,8,287,0.000000
18.395308,COLLISION,5,,
18.397372,RX,6,308,0.000000
18.399765,RX,9,282,0.000000
18.402987,RX,3,287,0.000000
18.411819,RX,4,282,0.000000
18.425300,COLLISION,0,,
18.429308,RX,7,290,0.000000
18.443295,RX,8,288,0.000000
18.453765,RX,9,287,0.000000
18.455602,RX,2,290,0.000000
18.456987,RX,3,288,0.000000
18.465819,RX,4,287,0.000000
18.483308,RX,1,291,0.000000
18.483308,RX,7,291,0.000000
18.497295,RX,8,290,0.000000
18.507765,RX,9,288,0.000000
18.509602,RX,2,291,0.000000
18.510987,RX,3,290,0.000000
18.519819,RX,4,288,0.000000
18.537308,RX,1,305,0.000000
18.537308,RX,5,305,0.000000
18.537308,RX,7,305,0.000000
18.551295,RX,8,291,0.000000
18.561765,RX,9,290,0.000000
18.563602,RX,2,305,0.000000
18.564987,RX,3,291,0.000000
18.567300,RX,0,305,0.000000
18.573819,RX,4,290,0.000000
18.605295,RX,8,305,0.000000
18.615765,RX,9,291,0.000000
18.618987,RX,3,305,0.000000
18.627819,RX,4,291,0.000000
18.669765,RX,9,305,0.000000
18.681819,RX,4,305,0.000000
18.783427,TX,9,323,0.000000
18.788208,TX,8,254,0.000000
18.803305,TX,6,324,0.000000
18.842208,TX,8,255,0.000000
18.857305,TX,6,325,0.000000
18.871292,COLLISION,7,,
18.881407,COLLISION,3,,
18.882489,COLLISION,4,,
18.896208,TX,8,256,0.395000
18.897586,COLLISION,2,,
18.919401,COLLISION,7,,
18.919954,COLLISION,3,,
18.919954,COLLISION,7,,
18.925292,COLLISION,7,,
18.933094,COLLISION,2,,
18.936489,COLLISION,4,,
18.937875,COLLISION,1,,
18.939414,RX,8,323,0.000000
18.940188,COLLISION,2,,
18.944195,RX,9,254,0.000000
18.950208,TX,8,257,0.000000
18.951586,COLLISION,2,,
18.952971,COLLISION,3,,
18.959292,RX,1,324,0.395000
18.959292,RX,5,324,0.000000
18.983871,COLLISION,6,,
18.989284,RX,0,324,0.000000
18.991875,COLLISION,1,,
18.994246,COLLISION,1,,
18.998195,RX,9,255,0.000000
18.999027,COLLISION,0,,
19.003749,COLLISION,9,,
19.004208,TX,8,258,0.395000
19.006971,COLLISION,3,,
19.012182,RX,6,254,0.395000
19.013292,RX,5,325,0.000000
19.015803,COLLISION,4,,
19.018195,COLLISION,9,,
19.027279,RX,8,324,0.000000
19.027954,COLLISION,3,,
19.032182,COLLISION,6,,
19.038976,TX,5,224,0.395000
19.044489,COLLISION,4,,
19.050094,COLLISION,5,,
19.058208,TX,8,259,0.395000
19.058624,COLLISION,0,,
19.061954,RX,7,256,0.000000
19.069803,COLLISION,4,,
19.072195,COLLISION,9,,
19.076652,RX,5,254,0.395000
19.081279,RX,8,325,0.000000
19.082188,RX,2,256,0.000000
19.092816,TX,2,313,0.395000
19.096652,COLLISION,5,,
19.106963,COLLISION,0,,
19.106963,COLLISION,6,,
19.107027,COLLISION,0,,
19.112208,TX,8,273,0.000000
19.115954,RX,7,257,0.000000
19.126195,COLLISION,9,,
19.133257,COLLISION,1,,
19.133875,RX,1,256,0.395000
19.136188,RX,2,257,0.000000
19.140182,COLLISION,6,,
19.146816,TX,2,318,0.395000
19.153875,COLLISION,1,,
19.160803,COLLISION,1,,
19.160803,COLLISION,3,,
19.160803,COLLISION,7,,
19.166208,TX,8,285,0.000000
19.169954,RX,3,258,0.395000
19.169954,RX,7,258,0.395000
19.174950,COLLISION,7,,
19.186489,RX,4,258,0.000000
19.188642,COLLISION,2,,
19.189954,COLLISION,3,,
19.189954,COLLISION,7,,
19.190188,RX,2,258,0.395000
19.194182,COLLISION,6,,
19.210188,COLLISION,2,,
19.214803,COLLISION,1,,
19.214803,COLLISION,3,,
19.214803,COLLISION,7,,
19.220208,TX,8,316,0.000000
19.228790,COLLISION,0,,
19.228790,COLLISION,4,,
19.238652,RX,5,257,0.000000
19.240489,RX,4,259,0.395000
19.241097,COLLISION,6,,
19.242482,COLLISION,5,,
